Country,Year,Flow,Trade,Category
China,2017,Re-Import,1353714,iron_steel
China,2017,Import,289970227,iron_steel
China,2017,Export,2321094875,iron_steel
China,2017,Re-Import,2189353,iron_steel
China,2017,Import,387082759,iron_steel
China,2017,Export,98832221,iron_steel
China,2017,Re-Import,72,iron_steel
China,2017,Import,807642655,iron_steel
China,2017,Export,185913947,iron_steel
China,2017,Re-Import,41406,iron_steel
China,2017,Import,24323827,iron_steel
China,2017,Export,21775454,iron_steel
China,2017,Re-Import,907588,iron_steel
China,2017,Import,21539973,iron_steel
China,2017,Export,2528721,iron_steel
China,2017,Re-Import,17999,iron_steel
China,2017,Import,84033854,iron_steel
China,2017,Export,53210519,iron_steel
China,2017,Re-Import,201721,iron_steel
China,2017,Import,183568850,iron_steel
China,2017,Export,13159919,iron_steel
China,2017,Re-Import,800345,iron_steel
China,2017,Import,81864110,iron_steel
China,2017,Export,63776046,iron_steel
China,2017,Re-Import,45772,iron_steel
China,2017,Import,7166996,iron_steel
China,2017,Export,1588557,iron_steel
China,2017,Import,21319782,iron_steel
China,2017,Export,187723218,iron_steel
China,2017,Import,215073706,iron_steel
China,2017,Export,2775324466,iron_steel
China,2017,Re-Import,161068,iron_steel
China,2017,Import,57126507,iron_steel
China,2017,Export,87696407,iron_steel
China,2017,Re-Import,200812,iron_steel
China,2017,Import,11832637,iron_steel
China,2017,Export,2863807,iron_steel
China,2017,Re-Import,3429490,iron_steel
China,2017,Import,352048984,iron_steel
China,2017,Export,4498524485,iron_steel
China,2017,Re-Import,12866528,iron_steel
China,2017,Import,66882841,iron_steel
China,2017,Export,393204961,iron_steel
China,2017,Re-Import,1391,iron_steel
China,2017,Import,82982611,iron_steel
China,2017,Export,46160452,iron_steel
China,2017,Re-Import,12705,iron_steel
China,2017,Import,34425490,iron_steel
China,2017,Export,22639110,iron_steel
China,2017,Re-Import,14017,iron_steel
China,2017,Import,48366951,iron_steel
China,2017,Export,983810908,iron_steel
China,2017,Re-Import,829420,iron_steel
China,2017,Import,504888,iron_steel
China,2017,Export,4123833,iron_steel
China,2017,Import,47403278,iron_steel
China,2017,Export,244676413,iron_steel
China,2017,Re-Import,546010,iron_steel
China,2017,Import,125250984,iron_steel
China,2017,Export,126974944,iron_steel
China,2017,Re-Import,241593,iron_steel
China,2016,Import,31474470,iron_steel
China,2016,Export,27857191,iron_steel
China,2016,Import,10753,iron_steel
China,2016,Export,17825,iron_steel
China,2016,Import,18636952,iron_steel
China,2016,Export,92741,iron_steel
China,2016,Import,40907792,iron_steel
China,2016,Export,2079513,iron_steel
China,2016,Import,684118,iron_steel
China,2016,Export,740298,iron_steel
China,2016,Import,27348385,iron_steel
China,2016,Export,199462305,iron_steel
China,2016,Import,4414733,iron_steel
China,2016,Export,45895247,iron_steel
China,2016,Import,27216482,iron_steel
China,2016,Export,1102886,iron_steel
China,2016,Import,2330308794,iron_steel
China,2016,Export,2694481,iron_steel
China,2016,Import,4054577,iron_steel
China,2016,Export,22947127,iron_steel
China,2016,Import,10278,iron_steel
China,2016,Export,23800,iron_steel
China,2016,Import,1756834989,iron_steel
China,2016,Export,7572705,iron_steel
China,2016,Import,184730,iron_steel
China,2016,Export,45595783,iron_steel
China,2016,Import,32400,iron_steel
China,2016,Export,43680263,iron_steel
China,2016,Import,41563,iron_steel
China,2016,Export,1294994,iron_steel
China,2016,Import,940590,iron_steel
China,2016,Export,91161858,iron_steel
China,2016,Import,404405606,iron_steel
China,2016,Export,7473421,iron_steel
China,2016,Import,21693386,iron_steel
China,2016,Export,251741653,iron_steel
China,2016,Import,8300879,iron_steel
China,2016,Export,331208,iron_steel
China,2016,Import,30672,iron_steel
China,2016,Export,20399,iron_steel
China,2016,Import,506044,iron_steel
China,2016,Export,2238,iron_steel
China,2016,Import,13520033,iron_steel
China,2016,Export,195747,iron_steel
China,2016,Import,42219938,iron_steel
China,2016,Export,6478,iron_steel
China,2016,Import,637561,iron_steel
China,2016,Export,84900,iron_steel
China,2016,Import,872948685,iron_steel
China,2016,Export,48065,iron_steel
China,2016,Export,101,iron_steel
China,2016,Import,36302420,iron_steel
China,2016,Export,37387891,iron_steel
China,2016,Import,107814355,iron_steel
China,2016,Export,28332754,iron_steel
China,2016,Import,81754862,iron_steel
China,2016,Export,22365999,iron_steel
China,2016,Import,3063298,iron_steel
China,2016,Export,1440,iron_steel
China,2016,Import,139249,iron_steel
China,2016,Export,41224,iron_steel
China,2016,Import,19309852,iron_steel
China,2016,Export,30882,iron_steel
China,2016,Import,14826060,iron_steel
China,2016,Export,306,iron_steel
China,2016,Import,298752,iron_steel
China,2016,Export,56259,iron_steel
China,2016,Import,4539655,iron_steel
China,2016,Export,313424,iron_steel
China,2016,Import,486764,iron_steel
China,2016,Export,7093912,iron_steel
China,2016,Import,49959835,iron_steel
China,2016,Export,10670732,iron_steel
China,2016,Import,579287572,iron_steel
China,2016,Export,4855014,iron_steel
China,2016,Import,401615435,iron_steel
China,2016,Export,12056271,iron_steel
China,2016,Import,700038548,iron_steel
China,2016,Export,98132137,iron_steel
China,2016,Import,29429145,iron_steel
China,2016,Export,49058133,iron_steel
China,2016,Import,1971383,iron_steel
China,2016,Export,15997499,iron_steel
China,2016,Import,886069,iron_steel
China,2016,Export,5477726,iron_steel
China,2016,Import,348693,iron_steel
China,2016,Export,8272867,iron_steel
China,2016,Import,6767153,iron_steel
China,2016,Export,3072643,iron_steel
China,2016,Import,231794268,iron_steel
China,2016,Export,517142372,iron_steel
China,2016,Import,475423918,iron_steel
China,2016,Export,469767205,iron_steel
China,2016,Import,416674260,iron_steel
China,2016,Export,238965906,iron_steel
China,2016,Import,206263,iron_steel
China,2016,Export,5847526,iron_steel
China,2016,Import,2441111,iron_steel
China,2016,Export,25686453,iron_steel
China,2016,Import,2503081,iron_steel
China,2016,Export,37385832,iron_steel
China,2016,Import,1300225,iron_steel
China,2016,Export,3115250,iron_steel
China,2016,Import,1118874,iron_steel
China,2016,Export,4844389,iron_steel
China,2016,Import,260925,iron_steel
China,2016,Export,8180540,iron_steel
China,2016,Import,13689601,iron_steel
China,2016,Export,784315762,iron_steel
China,2016,Import,97675,iron_steel
China,2016,Export,398087,iron_steel
China,2016,Import,674053024,iron_steel
China,2016,Export,71648411,iron_steel
China,2016,Import,390012,iron_steel
China,2016,Export,179698758,iron_steel
China,2016,Import,1090819641,iron_steel
China,2016,Export,4368248874,iron_steel
China,2016,Import,13833694,iron_steel
China,2016,Export,141970559,iron_steel
China,2016,Import,257738605,iron_steel
China,2016,Export,780955384,iron_steel
China,2016,Import,134086172,iron_steel
China,2016,Export,4052320507,iron_steel
China,2016,Import,118514208,iron_steel
China,2016,Export,90151994,iron_steel
China,2016,Import,1494,iron_steel
China,2016,Export,1507724,iron_steel
China,2016,Import,7125155,iron_steel
China,2016,Export,13994418,iron_steel
China,2016,Import,14331178,iron_steel
China,2016,Export,27911851,iron_steel
China,2016,Import,39963422,iron_steel
China,2016,Export,21313372,iron_steel
China,2016,Import,73828208,iron_steel
China,2016,Export,22282465,iron_steel
China,2016,Import,7679973,iron_steel
China,2016,Export,13410636,iron_steel
China,2016,Import,3989386,iron_steel
China,2016,Export,3054523,iron_steel
China,2016,Import,24350407,iron_steel
China,2016,Export,12627681,iron_steel
China,2016,Import,11638335,iron_steel
China,2016,Export,124548151,iron_steel
China,2016,Import,41316587,iron_steel
China,2016,Export,43920696,iron_steel
China,2016,Import,68231524,iron_steel
China,2016,Export,11789494,iron_steel
China,2016,Import,39314157,iron_steel
China,2016,Export,14783654,iron_steel
China,2016,Import,460738,iron_steel
China,2016,Export,9323214,iron_steel
China,2016,Import,13890433,iron_steel
China,2016,Export,501680,iron_steel
China,2016,Import,213060142,iron_steel
China,2016,Export,8474068,iron_steel
China,2016,Import,34684165,iron_steel
China,2016,Export,602146,iron_steel
China,2016,Import,1222008,iron_steel
China,2016,Export,22971317,iron_steel
China,2016,Import,20673084,iron_steel
China,2016,Export,86445287,iron_steel
China,2016,Import,1336631,iron_steel
China,2016,Export,767628,iron_steel
China,2016,Import,54926891,iron_steel
China,2016,Export,10417210,iron_steel
China,2016,Import,53038118,iron_steel
China,2016,Export,396344,iron_steel
China,2016,Import,26040908,iron_steel
China,2016,Export,2328745,iron_steel
China,2016,Import,11699992,iron_steel
China,2016,Export,3814998,iron_steel
China,2016,Import,6556538,iron_steel
China,2016,Export,25770172,iron_steel
China,2016,Import,3837631,iron_steel
China,2016,Export,119356027,iron_steel
China,2016,Import,77571,iron_steel
China,2016,Export,4144873,iron_steel
China,2016,Import,9613929,iron_steel
China,2016,Export,70058728,iron_steel
China,2016,Import,17365173,iron_steel
China,2016,Export,28363607,iron_steel
China,2016,Import,25102637,iron_steel
China,2016,Export,94167819,iron_steel
China,2016,Import,29421193,iron_steel
China,2016,Export,24746882,iron_steel
China,2016,Import,8646895,iron_steel
China,2016,Export,41567680,iron_steel
China,2016,Import,4780302,iron_steel
China,2016,Export,18013516,iron_steel
China,2016,Import,1785597,iron_steel
China,2016,Export,94232478,iron_steel
China,2016,Import,61954837,iron_steel
China,2016,Export,200498767,iron_steel
China,2016,Import,10608808,iron_steel
China,2016,Export,776163295,iron_steel
China,2016,Import,40630059,iron_steel
China,2016,Export,282543514,iron_steel
China,2016,Import,7187306,iron_steel
China,2016,Export,46687330,iron_steel
China,2016,Import,7317559,iron_steel
China,2016,Export,41704,iron_steel
China,2016,Import,41760369,iron_steel
China,2016,Export,181630,iron_steel
China,2016,Import,4875081,iron_steel
China,2016,Export,54112413,iron_steel
China,2016,Import,86811014,iron_steel
China,2016,Export,679557428,iron_steel
China,2016,Import,161862257,iron_steel
China,2016,Export,1348111361,iron_steel
China,2016,Import,14986946,iron_steel
China,2016,Export,313317846,iron_steel
China,2016,Import,92599956,iron_steel
China,2016,Export,101469033,iron_steel
China,2016,Import,37013148,iron_steel
China,2016,Export,66660356,iron_steel
China,2016,Import,3820636,iron_steel
China,2016,Export,21688101,iron_steel
China,2016,Import,4233723,iron_steel
China,2016,Export,41139588,iron_steel
China,2016,Import,8492170,iron_steel
China,2016,Export,20025220,iron_steel
China,2016,Import,63252127,iron_steel
China,2016,Export,77018684,iron_steel
China,2016,Import,152226002,iron_steel
China,2016,Export,564651442,iron_steel
China,2016,Import,191329334,iron_steel
China,2016,Export,588158936,iron_steel
China,2016,Import,38185028,iron_steel
China,2016,Export,324312156,iron_steel
China,2016,Import,33689609,iron_steel
China,2016,Export,109593105,iron_steel
China,2016,Import,16698091,iron_steel
China,2016,Export,4634679,iron_steel
China,2016,Import,7697778,iron_steel
China,2016,Export,91389942,iron_steel
China,2016,Import,306370650,iron_steel
China,2016,Export,225907074,iron_steel
China,2016,Import,40204697,iron_steel
China,2016,Export,23422132,iron_steel
China,2016,Import,114236234,iron_steel
China,2016,Export,138340316,iron_steel
China,2016,Import,75404496,iron_steel
China,2016,Export,76633276,iron_steel
China,2016,Import,113355299,iron_steel
China,2016,Export,36311708,iron_steel
China,2016,Import,21549958,iron_steel
China,2016,Export,15793863,iron_steel
China,2016,Import,15878030,iron_steel
China,2016,Export,91985502,iron_steel
China,2016,Import,139657896,iron_steel
China,2016,Export,202764315,iron_steel
China,2016,Import,27997576,iron_steel
China,2016,Export,7417,iron_steel
China,2016,Import,89517945,iron_steel
China,2016,Export,6850462,iron_steel
China,2016,Import,359991500,iron_steel
China,2016,Export,373102612,iron_steel
China,2016,Import,89303888,iron_steel
China,2016,Export,4797793221,iron_steel
China,2016,Import,252355779,iron_steel
China,2016,Export,2256264558,iron_steel
China,2016,Import,349822702,iron_steel
China,2016,Export,39739774,iron_steel
China,2016,Import,680859681,iron_steel
China,2016,Export,127276592,iron_steel
China,2016,Import,25138506,iron_steel
China,2016,Export,11875980,iron_steel
China,2016,Import,16473021,iron_steel
China,2016,Export,2661403,iron_steel
China,2016,Import,93161636,iron_steel
China,2016,Export,51044208,iron_steel
China,2016,Import,153417227,iron_steel
China,2016,Export,11863288,iron_steel
China,2016,Import,62760363,iron_steel
China,2016,Export,40266008,iron_steel
China,2016,Import,2385994,iron_steel
China,2016,Export,1158957,iron_steel
China,2016,Import,39193031,iron_steel
China,2016,Export,130700711,iron_steel
China,2016,Import,161994186,iron_steel
China,2016,Export,3506625629,iron_steel
China,2016,Import,36164928,iron_steel
China,2016,Export,82651104,iron_steel
China,2016,Import,16157451,iron_steel
China,2016,Export,4630588,iron_steel
China,2016,Import,263164318,iron_steel
China,2016,Export,9312016564,iron_steel
China,2016,Import,51226092,iron_steel
China,2016,Export,299603083,iron_steel
China,2016,Import,71664782,iron_steel
China,2016,Export,111734491,iron_steel
China,2016,Import,27740961,iron_steel
China,2016,Export,18074732,iron_steel
China,2016,Import,32701608,iron_steel
China,2016,Export,1359218417,iron_steel
China,2016,Import,424190,iron_steel
China,2016,Export,4412501,iron_steel
China,2016,Import,42666672,iron_steel
China,2016,Export,231232066,iron_steel
China,2016,Import,106456848,iron_steel
China,2016,Export,126157225,iron_steel
Germany,2018,Import,207857137.080055,iron_steel
Germany,2018,Export,82208214.2316665,iron_steel
Germany,2018,Import,6897400.05920421,iron_steel
Germany,2018,Export,4725540.50078264,iron_steel
Germany,2018,Import,51.97033468,iron_steel
Germany,2018,Import,145567185.330772,iron_steel
Germany,2018,Export,21349420.4382478,iron_steel
Germany,2018,Import,95836287.806452,iron_steel
Germany,2018,Export,15014323.0974817,iron_steel
Germany,2018,Import,361513940.845893,iron_steel
Germany,2018,Export,124375033.517598,iron_steel
Germany,2018,Import,31395596.9079159,iron_steel
Germany,2018,Export,16431224.214247,iron_steel
Germany,2018,Import,299207981.052385,iron_steel
Germany,2018,Export,22261430.6126798,iron_steel
Germany,2018,Import,261405878.149493,iron_steel
Germany,2018,Export,9695724.72766336,iron_steel
Germany,2018,Import,97559631.1913047,iron_steel
Germany,2018,Export,87031390.5649488,iron_steel
Germany,2018,Import,40071073.3823986,iron_steel
Germany,2018,Export,4943.58645568,iron_steel
Germany,2018,Import,31013664.5560647,iron_steel
Germany,2018,Export,1745239.61977264,iron_steel
Germany,2018,Import,263227528.146968,iron_steel
Germany,2018,Export,37863355.2019858,iron_steel
Germany,2018,Import,29720825.7065416,iron_steel
Germany,2018,Export,2873736.10901568,iron_steel
Germany,2018,Import,38758442.1033702,iron_steel
Germany,2018,Export,13614445.6885685,iron_steel
Germany,2018,Import,301490128.374021,iron_steel
Germany,2018,Export,33898922.608003,iron_steel
Germany,2018,Import,162520671.522392,iron_steel
Germany,2018,Export,16504978.6486965,iron_steel
Germany,2018,Import,50265302.5701143,iron_steel
Germany,2018,Export,16445883.6495137,iron_steel
Germany,2018,Import,117399083.219184,iron_steel
Germany,2018,Export,58832.69607736,iron_steel
Germany,2018,Import,3682.80689846,iron_steel
Germany,2018,Export,2244.936488,iron_steel
Germany,2018,Import,52949032.9358299,iron_steel
Germany,2018,Export,126767041.702655,iron_steel
Germany,2018,Import,407747362.409798,iron_steel
Germany,2018,Export,1647916658.16356,iron_steel
Germany,2018,Import,55942256.0937168,iron_steel
Germany,2018,Export,134513406.551147,iron_steel
Germany,2018,Import,13239812.4577926,iron_steel
Germany,2018,Export,8571031.6334492,iron_steel
Germany,2018,Import,301804969.386088,iron_steel
Germany,2018,Export,580936443.170912,iron_steel
Germany,2018,Import,843225045.367854,iron_steel
Germany,2018,Export,1643320311.39458,iron_steel
Germany,2018,Import,4900493.10060386,iron_steel
Germany,2018,Export,750654.77358432,iron_steel
Germany,2018,Import,48511779.7756842,iron_steel
Germany,2018,Export,95388892.1104781,iron_steel
